filename,volume_rate(%),duration(s),memory(KB)
br07_075.json,80.84,0.010,1164
br07_076.json,81.30,0.008,1140
br07_077.json,78.90,0.023,1192
br07_078.json,80.45,0.011,1272
br07_079.json,84.19,0.017,1256
br07_080.json,81.70,0.011,1256
br07_081.json,78.43,0.013,1180
br07_082.json,83.47,0.015,1192
br07_083.json,82.74,0.015,1208
br07_084.json,84.47,0.014,1344
br07_085.json,85.53,0.007,1176
br07_086.json,82.92,0.018,1232
br07_087.json,80.45,0.009,1156
br07_088.json,78.02,0.011,1236
br07_089.json,81.54,0.008,1152
br07_090.json,80.84,0.007,1172
br07_091.json,82.59,0.010,1176
br07_092.json,82.65,0.009,1204
br07_093.json,76.98,0.009,1148
br07_094.json,79.40,0.012,1220
br07_095.json,78.20,0.015,1236
br07_096.json,82.70,0.017,1168
br07_097.json,77.86,0.006,1188
br07_098.json,76.89,0.019,1252
br07_099.json,84.25,0.014,1232
br07_100.json,83.63,0.010,1200
br08_001.json,79.55,0.010,1316
br08_002.json,82.43,0.015,1240
br08_003.json,74.28,0.012,1244
br08_004.json,80.67,0.017,1256
br08_005.json,77.89,0.013,1288
br08_006.json,79.35,0.016,1352
br08_007.json,74.74,0.007,1172
br08_008.json,81.90,0.021,1252
br08_009.json,74.40,0.011,1208
br08_010.json,81.29,0.021,1300
br08_011.json,81.84,0.011,1196
br08_012.json,83.82,0.017,1220
br08_013.json,80.33,0.019,1336
br08_014.json,81.46,0.009,1244
br08_015.json,81.49,0.011,1200
br08_016.json,83.25,0.008,1208
br08_017.json,80.46,0.008,1180
br08_018.json,81.14,0.008,1164
br08_019.json,81.66,0.011,1228
br08_020.json,78.57,0.018,1240
br08_021.json,79.70,0.010,1180
br08_022.json,80.61,0.015,1228
br08_023.json,83.25,0.011,1236
br08_024.json,76.36,0.012,1224
br08_025.json,75.38,0.005,1236
br08_026.json,75.46,0.016,1252
br08_027.json,84.52,0.011,1216
br08_028.json,81.30,0.010,1232
br08_029.json,80.40,0.014,1196
br08_030.json,82.42,0.010,1216
br08_031.json,74.32,0.020,1308
br08_032.json,75.85,0.018,1288
br08_033.json,77.92,0.011,1252
br08_034.json,78.94,0.008,1176
br08_035.json,76.92,0.016,1292
br08_036.json,81.51,0.006,1168
br08_037.json,82.20,0.005,1220
br08_038.json,81.36,0.012,1144
br08_039.json,77.74,0.021,1368
br08_040.json,76.32,0.006,1184
br08_041.json,82.41,0.011,1248
br08_042.json,79.09,0.014,1168
br08_043.json,81.21,0.006,1276
br08_044.json,82.61,0.020,1288
br08_045.json,79.07,0.015,1264
br08_046.json,78.86,0.008,1180
br08_047.json,82.53,0.018,1292
br08_048.json,78.71,0.013,1168
br08_049.json,83.76,0.010,1272
br08_050.json,81.90,0.016,1216
br08_051.json,80.10,0.016,1312
br08_052.json,79.07,0.010,1208
br08_053.json,81.34,0.014,1284
br08_054.json,79.38,0.017,1204
br08_055.json,77.30,0.018,1348
br08_056.json,79.27,0.010,1208
br08_057.json,79.87,0.009,1248
br08_058.json,82.58,0.011,1232
br08_059.json,78.11,0.017,1288
br08_060.json,80.19,0.018,1244
br08_061.json,80.83,0.010,1228
br08_062.json,74.06,0.012,1228
br08_063.json,79.18,0.015,1260
br08_064.json,82.60,0.013,1212
br08_065.json,78.98,0.019,1284
br08_066.json,79.94,0.008,1176
br08_067.json,77.73,0.022,1308
br08_068.json,82.31,0.009,1168
br08_069.json,79.49,0.012,1244
br08_070.json,72.84,0.009,1156
br08_071.json,81.50,0.007,1272
br08_072.json,77.77,0.018,1156
br08_073.json,78.44,0.013,1268
br08_074.json,75.29,0.009,1132
br08_075.json,80.21,0.012,1236
br08_076.json,79.71,0.012,1176
br08_077.json,83.25,0.022,1312
br08_078.json,75.78,0.018,1228
br08_079.json,77.41,0.018,1372
br08_080.json,82.13,0.008,1160
br08_081.json,78.29,0.007,1236
br08_082.json,76.57,0.008,1172
br08_083.json,82.43,0.016,1272
br08_084.json,82.80,0.021,1248
br08_085.json,76.53,0.012,1264
br08_086.json,78.42,0.009,1216
br08_087.json,77.59,0.013,1280
br08_088.json,77.97,0.022,1240
br08_089.json,83.71,0.009,1240
br08_090.json,75.23,0.011,1172
br08_091.json,80.56,0.010,1240
br08_092.json,83.06,0.018,1176
br08_093.json,80.38,0.005,1228
br08_094.json,80.36,0.018,1208
br08_095.json,78.02,0.010,1264
br08_096.json,83.12,0.009,1208
br08_097.json,81.36,0.011,1260
br08_098.json,78.75,0.017,1176
br08_099.json,81.14,0.020,1328
br08_100.json,82.40,0.011,1188
br09_001.json,78.07,0.012,1324
br09_002.json,76.08,0.012,1208
br09_003.json,74.08,0.013,1300
br09_004.json,79.19,0.020,1216
br09_005.json,77.04,0.014,1320
br09_006.json,79.04,0.018,1252
br09_007.json,76.60,0.013,1284
br09_008.json,75.24,0.009,1176
br09_009.json,75.56,0.009,1252
br09_010.json,82.69,0.012,1104
br09_011.json,81.70,0.014,1264
br09_012.json,76.62,0.011,1196
br09_013.json,81.55,0.023,1380
br09_014.json,76.14,0.013,1184
br09_015.json,74.66,0.015,1244
br09_016.json,81.39,0.015,1172
br09_017.json,76.39,0.014,1272
br09_018.json,78.93,0.008,1180
br09_019.json,76.40,0.009,1244
br09_020.json,76.96,0.014,1220
br09_021.json,75.96,0.011,1276
br09_022.json,78.14,0.015,1168
br09_023.json,80.65,0.010,1248
br09_024.json,81.00,0.007,1176
br09_025.json,78.70,0.011,1288
br09_026.json,75.10,0.012,1192
br09_027.json,79.28,0.009,1260
br09_028.json,75.06,0.010,1200
br09_029.json,77.81,0.016,1284
br09_030.json,78.03,0.015,1200
br09_031.json,80.14,0.011,1296
br09_032.json,78.62,0.024,1268
br09_033.json,79.14,0.011,1284
br09_034.json,79.82,0.006,1188
br09_035.json,77.91,0.016,1292
br09_036.json,80.45,0.015,1164
br09_037.json,80.76,0.011,1260
br09_038.json,80.11,0.010,1196
br09_039.json,75.24,0.026,1304
br09_040.json,76.48,0.013,1208
br09_041.json,78.95,0.015,1300
br09_042.json,80.22,0.014,1232
br09_043.json,81.54,0.006,1180
br09_044.json,75.35,0.032,1404
br09_045.json,78.89,0.008,1188
br09_046.json,75.37,0.009,1272
br09_047.json,80.14,0.012,1240
br09_048.json,78.29,0.011,1216
br09_049.json,80.22,0.013,1220
br09_050.json,79.40,0.022,1272
br09_051.json,78.75,0.015,1296
br09_052.json,79.20,0.013,1240
br09_053.json,80.88,0.009,1208
br09_054.json,75.39,0.013,1280
br09_055.json,75.49,0.009,1232
br09_056.json,78.61,0.007,1244
br09_057.json,76.99,0.012,1236
br09_058.json,78.31,0.020,1320
br09_059.json,74.93,0.012,1244
br09_060.json,78.22,0.014,1256
br09_061.json,79.93,0.007,1172
br09_062.json,74.65,0.014,1232
br09_063.json,78.93,0.013,1224
br09_064.json,82.61,0.018,1292
br09_065.json,76.71,0.020,1308
br09_066.json,81.49,0.008,1176
br09_067.json,76.50,0.012,1288
br09_068.json,74.48,0.006,1164
br09_069.json,76.64,0.010,1264
br09_070.json,75.74,0.012,1204
br09_071.json,82.31,0.020,1340
br09_072.json,77.87,0.009,1196
br09_073.json,79.01,0.013,1308
br09_074.json,76.79,0.009,1196
br09_075.json,78.44,0.012,1324
br09_076.json,79.48,0.008,1196
br09_077.json,78.99,0.013,1344
br09_078.json,78.59,0.019,1248
br09_079.json,82.41,0.012,1356
br09_080.json,80.11,0.003,1180
br09_081.json,73.95,0.005,1244
br09_082.json,73.98,0.006,1184
br09_083.json,79.77,0.022,1356
br09_084.json,78.37,0.022,1244
br09_085.json,79.00,0.011,1252
br09_086.json,76.18,0.023,1276
br09_087.json,83.95,0.011,1236
br09_088.json,74.99,0.018,1272
br09_089.json,80.52,0.011,1224
br09_090.json,77.42,0.011,1236
br09_091.json,78.90,0.011,1200
br09_092.json,76.89,0.018,1284
br09_093.json,80.32,0.016,1212
br09_094.json,76.55,0.018,1244
br09_095.json,79.83,0.016,1268
br09_096.json,75.86,0.011,1284
br09_097.json,75.69,0.008,1228
br09_098.json,76.80,0.016,1288
br09_099.json,78.71,0.014,1404
br09_100.json,79.29,0.012,1200
br10_001.json,75.84,0.017,1308
br10_002.json,76.37,0.011,1264
br10_003.json,75.80,0.014,1276
br10_004.json,77.27,0.012,1284
br10_005.json,78.58,0.017,1304
br10_006.json,72.49,0.016,1320
br10_007.json,72.05,0.008,1312
br10_008.json,77.28,0.013,1232
br10_009.json,75.62,0.012,1276
br10_010.json,73.63,0.010,1224
br10_011.json,79.29,0.013,1296
br10_012.json,78.16,0.011,1196
br10_013.json,75.31,0.021,1352
br10_014.json,75.17,0.009,1264
br10_015.json,76.41,0.012,1244
br10_016.json,75.80,0.015,1268
br10_017.json,73.61,0.014,1312
br10_018.json,76.57,0.009,1212
br10_019.json,79.40,0.010,1288
br10_020.json,76.68,0.011,1204
br10_021.json,72.62,0.012,1300
br10_022.json,77.37,0.014,1236
br10_023.json,72.40,0.009,1300
br10_024.json,76.48,0.009,1192
br10_025.json,74.59,0.012,1304
br10_026.json,75.33,0.018,1292
br10_027.json,77.07,0.015,1316
br10_028.json,78.58,0.010,1272
br10_029.json,73.41,0.016,1260
br10_030.json,76.89,0.013,1264
br10_031.json,76.30,0.013,1300
br10_032.json,76.06,0.017,1304
br10_033.json,74.88,0.012,1344
br10_034.json,75.44,0.009,1268
br10_035.json,76.43,0.008,1276
br10_036.json,75.96,0.014,1276
br10_037.json,81.51,0.013,1284
br10_038.json,77.84,0.016,1276
br10_039.json,75.05,0.026,1380
br10_040.json,74.54,0.010,1284
br10_041.json,75.80,0.013,1316
br10_042.json,76.96,0.015,1276
br10_043.json,81.52,0.009,1308
br10_044.json,77.98,0.025,1324
br10_045.json,72.54,0.012,1320
br10_046.json,76.35,0.011,1260
br10_047.json,76.09,0.015,1284
br10_048.json,71.87,0.010,1284
br10_049.json,76.16,0.007,1276
br10_050.json,77.50,0.017,1260
br10_051.json,80.43,0.013,1252
br10_052.json,76.55,0.007,1236
br10_053.json,78.18,0.013,1328
br10_054.json,78.50,0.020,1320
br10_055.json,75.79,0.014,1356
br10_056.json,75.60,0.009,1316
br10_057.json,80.58,0.009,1244
br10_058.json,78.66,0.017,1340
br10_059.json,75.62,0.010,1328
br10_060.json,76.60,0.017,1304
br10_061.json,79.12,0.007,1268
br10_062.json,76.07,0.013,1236
br10_063.json,75.99,0.012,1320
br10_064.json,76.89,0.015,1276
br10_065.json,75.07,0.020,1320
br10_066.json,78.53,0.009,1240
br10_067.json,71.32,0.010,1312
br10_068.json,74.29,0.010,1260
br10_069.json,74.57,0.015,1292
br10_070.json,71.94,0.010,1276
br10_071.json,79.41,0.015,1244
br10_072.json,74.65,0.011,1272
br10_073.json,77.79,0.017,1324
br10_074.json,77.51,0.012,1292
br10_075.json,79.21,0.016,1312
br10_076.json,78.20,0.013,1232
br10_077.json,77.08,0.023,1364
br10_078.json,81.60,0.013,1304
br10_079.json,75.51,0.018,1388
br10_080.json,80.03,0.009,1312
br10_081.json,75.71,0.012,1296
br10_082.json,78.07,0.016,1292
br10_083.json,79.98,0.019,1340
br10_084.json,76.21,0.011,1340
br10_085.json,77.78,0.009,1324
br10_086.json,76.79,0.018,1328
br10_087.json,76.39,0.008,1288
br10_088.json,76.12,0.014,1304
br10_089.json,80.57,0.013,1312
br10_090.json,77.96,0.007,1268
br10_091.json,76.41,0.008,1276
br10_092.json,77.25,0.011,1280
br10_093.json,81.28,0.017,1304
br10_094.json,74.77,0.014,1292
br10_095.json,74.62,0.015,1320
br10_096.json,74.34,0.015,1316
br10_097.json,77.31,0.020,1352
br10_098.json,75.59,0.017,1328
br10_099.json,75.71,0.016,1376
br10_100.json,81.21,0.011,1312
br11_001.json,77.09,0.011,1304
br11_002.json,77.06,0.018,1340
br11_003.json,73.79,0.007,1284
br11_004.json,77.84,0.014,1292
br11_005.json,73.66,0.015,1300
br11_006.json,76.02,0.016,1340
br11_007.json,73.06,0.004,1256
br11_008.json,72.99,0.007,1292
br11_009.json,76.18,0.010,1248
br11_010.json,78.38,0.013,1276
br11_011.json,79.09,0.013,1288
br11_012.json,77.64,0.015,1300
br11_013.json,76.08,0.016,1356
br11_014.json,75.14,0.013,1280
br11_015.json,75.94,0.014,1348
br11_016.json,77.45,0.012,1272
br11_017.json,77.37,0.016,1324
br11_018.json,75.71,0.010,1260
br11_019.json,76.21,0.013,1308
br11_020.json,75.80,0.014,1300
br11_021.json,73.20,0.011,1308
br11_022.json,76.56,0.013,1252
br11_023.json,72.26,0.006,1316
br11_024.json,75.42,0.008,1236
br11_025.json,73.72,0.015,1332
br11_026.json,76.54,0.016,1320
br11_027.json,77.33,0.011,1288
br11_028.json,75.72,0.012,1300
br11_029.json,74.89,0.016,1308
br11_030.json,76.24,0.013,1320
br11_031.json,73.45,0.010,1296
br11_032.json,71.63,0.018,1332
br11_033.json,72.50,0.016,1328
br11_034.json,72.99,0.009,1296
br11_035.json,72.19,0.011,1280
br11_036.json,76.21,0.022,1392
br11_037.json,77.88,0.010,1312
br11_038.json,75.23,0.007,1316
br11_039.json,76.19,0.020,1368
br11_040.json,77.21,0.009,1304
br11_041.json,76.31,0.017,1292
br11_042.json,75.63,0.015,1292
br11_043.json,74.18,0.009,1344
br11_044.json,77.57,0.023,1388
br11_045.json,72.28,0.014,1340
br11_046.json,72.78,0.010,1296
br11_047.json,73.00,0.016,1320
br11_048.json,72.74,0.013,1308
br11_049.json,77.88,0.019,1300
br11_050.json,76.69,0.011,1272
br11_051.json,76.63,0.009,1308
br11_052.json,74.41,0.006,1324
br11_053.json,76.20,0.015,1356
br11_054.json,77.08,0.022,1384
br11_055.json,78.25,0.015,1332
br11_056.json,75.04,0.009,1340
br11_057.json,73.80,0.011,1268
br11_058.json,78.43,0.018,1324
br11_059.json,74.88,0.013,1304
br11_060.json,79.32,0.020,1348
br11_061.json,76.64,0.006,1264
br11_062.json,78.07,0.017,1284
br11_063.json,75.46,0.015,1280
br11_064.json,75.60,0.017,1256
br11_065.json,78.77,0.016,1280
br11_066.json,78.67,0.013,1312
br11_067.json,74.53,0.009,1312
br11_068.json,75.76,0.008,1228
br11_069.json,76.55,0.013,1376
br11_070.json,67.95,0.009,1288
br11_071.json,77.42,0.011,1336
br11_072.json,75.95,0.012,1284
br11_073.json,78.83,0.010,1308
br11_074.json,74.44,0.007,1264
br11_075.json,79.82,0.018,1336
br11_076.json,74.42,0.011,1284
br11_077.json,75.05,0.022,1360
br11_078.json,76.98,0.024,1328
br11_079.json,75.62,0.015,1312
br11_080.json,73.09,0.009,1316
br11_081.json,73.34,0.009,1288
br11_082.json,75.62,0.012,1304
br11_083.json,78.08,0.017,1364
br11_084.json,73.77,0.013,1368
br11_085.json,74.55,0.013,1300
br11_086.json,77.48,0.018,1308
br11_087.json,72.56,0.010,1280
br11_088.json,75.81,0.014,1312
br11_089.json,73.19,0.017,1296
br11_090.json,75.52,0.012,1304
br11_091.json,77.46,0.009,1268
br11_092.json,75.08,0.014,1320
br11_093.json,81.25,0.009,1264
br11_094.json,78.55,0.017,1380
br11_095.json,71.24,0.013,1336
br11_096.json,75.00,0.019,1312
br11_097.json,76.30,0.012,1300
br11_098.json,76.78,0.011,1360
br11_099.json,76.17,0.014,1388
br11_100.json,74.50,0.008,1292
br12_001.json,72.48,0.010,1352
br12_002.json,76.74,0.009,1316
br12_003.json,70.79,0.010,1348
br12_004.json,78.18,0.012,1308
br12_005.json,74.18,0.017,1356
br12_006.json,74.11,0.015,1372
br12_007.json,71.53,0.005,1296
br12_008.json,74.95,0.009,1344
br12_009.json,75.54,0.010,1308
br12_010.json,74.70,0.013,1336
br12_011.json,75.88,0.013,1312
br12_012.json,75.67,0.014,1352
br12_013.json,75.46,0.014,1356
br12_014.json,76.73,0.012,1288
br12_015.json,77.72,0.012,1340
br12_016.json,78.44,0.010,1336
br12_017.json,73.26,0.013,1356
br12_018.json,75.42,0.008,1324
br12_019.json,74.53,0.010,1324
br12_020.json,74.97,0.017,1384
br12_021.json,72.33,0.013,1360
br12_022.json,73.62,0.017,1348
br12_023.json,78.88,0.008,1344
br12_024.json,74.48,0.012,1304
br12_025.json,74.46,0.017,1348
br12_026.json,75.30,0.019,1408
br12_027.json,75.75,0.008,1344
br12_028.json,72.34,0.011,1348
br12_029.json,74.01,0.014,1336
br12_030.json,75.43,0.018,1364
br12_031.json,75.68,0.016,1344
br12_032.json,77.00,0.013,1384
br12_033.json,74.28,0.011,1352
br12_034.json,79.84,0.010,1328
br12_035.json,74.16,0.012,1340
br12_036.json,74.67,0.016,1376
br12_037.json,76.11,0.008,1332
br12_038.json,76.98,0.012,1376
br12_039.json,73.17,0.018,1392
br12_040.json,75.25,0.008,1332
br12_041.json,74.57,0.011,1376
br12_042.json,74.25,0.011,1356
br12_043.json,76.84,0.009,1308
br12_044.json,75.80,0.016,1416
br12_045.json,74.01,0.007,1352
br12_046.json,74.70,0.010,1364
br12_047.json,74.57,0.012,1356
br12_048.json,72.72,0.012,1356
br12_049.json,78.86,0.015,1336
br12_050.json,71.23,0.019,1384
br12_051.json,74.01,0.014,1404
br12_052.json,76.81,0.008,1292
br12_053.json,73.84,0.013,1376
br12_054.json,77.62,0.016,1404
br12_055.json,77.12,0.017,1368
br12_056.json,73.88,0.007,1348
br12_057.json,72.86,0.012,1336
br12_058.json,74.42,0.016,1328
br12_059.json,76.06,0.012,1328
br12_060.json,77.08,0.014,1336
br12_061.json,72.94,0.009,1312
br12_062.json,76.86,0.015,1324
br12_063.json,76.90,0.012,1348
br12_064.json,74.20,0.010,1344
br12_065.json,76.95,0.013,1364
br12_066.json,81.35,0.008,1332
br12_067.json,73.60,0.007,1316
br12_068.json,78.51,0.010,1308
br12_069.json,72.52,0.015,1316
br12_070.json,74.29,0.009,1340
br12_071.json,75.83,0.013,1356
br12_072.json,72.72,0.007,1276
br12_073.json,73.41,0.011,1356
br12_074.json,75.71,0.013,1336
br12_075.json,76.20,0.014,1340
br12_076.json,73.51,0.013,1352
br12_077.json,77.11,0.019,1396
br12_078.json,74.86,0.011,1324
br12_079.json,74.50,0.019,1380
br12_080.json,78.61,0.011,1352
br12_081.json,71.41,0.009,1308
br12_082.json,74.29,0.009,1344
br12_083.json,78.26,0.017,1348
br12_084.json,73.65,0.018,1412
br12_085.json,74.24,0.010,1364
br12_086.json,76.02,0.018,1316
br12_087.json,74.84,0.016,1372
br12_088.json,72.01,0.013,1316
br12_089.json,76.60,0.012,1328
br12_090.json,74.95,0.012,1316
br12_091.json,78.44,0.009,1324
br12_092.json,75.93,0.013,1320
br12_093.json,76.47,0.007,1312
br12_094.json,75.85,0.016,1392
br12_095.json,73.26,0.009,1336
br12_096.json,72.02,0.011,1352
br12_097.json,70.13,0.016,1352
br12_098.json,75.07,0.019,1380
br12_099.json,73.35,0.012,1392
br12_100.json,73.58,0.013,1344
br13_001.json,72.36,0.012,1376
br13_002.json,76.95,0.013,1328
br13_003.json,65.24,0.011,1356
br13_004.json,77.47,0.011,1328
br13_005.json,75.35,0.017,1360
br13_006.json,74.28,0.021,1408
br13_007.json,72.37,0.011,1316
br13_008.json,73.51,0.014,1368
br13_009.json,72.52,0.011,1308
br13_010.json,76.26,0.012,1332
br13_011.json,75.11,0.012,1300
br13_012.json,76.39,0.011,1332
br13_013.json,77.22,0.015,1332
br13_014.json,73.56,0.004,1352
br13_015.json,74.68,0.009,1340
br13_016.json,72.24,0.011,1320
br13_017.json,74.27,0.013,1324
br13_018.json,75.89,0.006,1324
br13_019.json,77.28,0.005,1308
br13_020.json,73.12,0.009,1360
br13_021.json,73.13,0.009,1312
br13_022.json,74.11,0.013,1348
br13_023.json,74.91,0.010,1328
br13_024.json,70.69,0.008,1340
br13_025.json,73.09,0.014,1348
br13_026.json,72.14,0.014,1340
br13_027.json,73.82,0.014,1332
br13_028.json,72.99,0.012,1328
br13_029.json,71.09,0.015,1316
br13_030.json,76.33,0.013,1328
br13_031.json,74.27,0.013,1328
br13_032.json,71.94,0.017,1388
br13_033.json,72.17,0.015,1340
br13_034.json,77.39,0.007,1340
br13_035.json,73.15,0.013,1324
br13_036.json,71.87,0.019,1324
br13_037.json,75.99,0.009,1320
br13_038.json,74.99,0.015,1372
br13_039.json,75.70,0.025,1412
br13_040.json,74.00,0.013,1336
br13_041.json,75.29,0.013,1368
br13_042.json,76.13,0.011,1332
br13_043.json,73.50,0.006,1336
br13_044.json,77.27,0.018,1344
br13_045.json,72.61,0.014,1348
br13_046.json,72.15,0.013,1344
br13_047.json,74.09,0.016,1348
br13_048.json,71.80,0.012,1352
br13_049.json,75.88,0.009,1348
br13_050.json,70.80,0.014,1380
br13_051.json,72.67,0.016,1352
br13_052.json,74.07,0.011,1348
br13_053.json,73.03,0.015,1348
br13_054.json,73.80,0.022,1420
br13_055.json,71.40,0.014,1332
br13_056.json,77.14,0.016,1364
br13_057.json,75.38,0.012,1348
br13_058.json,76.47,0.013,1348
br13_059.json,76.23,0.016,1332
br13_060.json,69.93,0.016,1380
br13_061.json,73.60,0.009,1312
br13_062.json,72.69,0.015,1372
br13_063.json,75.13,0.011,1336
br13_064.json,74.51,0.015,1360
br13_065.json,73.74,0.015,1336
br13_066.json,78.19,0.010,1332
br13_067.json,73.45,0.009,1320
br13_068.json,75.56,0.010,1360
br13_069.json,69.45,0.013,1340
br13_070.json,70.70,0.011,1368
br13_071.json,72.61,0.017,1336
br13_072.json,71.69,0.012,1332
br13_073.json,75.70,0.012,1352
br13_074.json,71.19,0.013,1320
br13_075.json,72.56,0.019,1400
br13_076.json,73.49,0.010,1316
br13_077.json,72.74,0.013,1348
br13_078.json,72.87,0.018,1348
br13_079.json,76.96,0.016,1404
br13_080.json,72.32,0.008,1384
br13_081.json,68.82,0.007,1328
br13_082.json,73.25,0.012,1352
br13_083.json,75.36,0.015,1336
br13_084.json,73.15,0.009,1356
br13_085.json,74.15,0.017,1400
br13_086.json,70.93,0.009,1336
br13_087.json,74.41,0.017,1376
br13_088.json,70.98,0.009,1336
br13_089.json,77.44,0.015,1364
br13_090.json,76.93,0.013,1340
br13_091.json,73.57,0.010,1364
br13_092.json,74.58,0.020,1340
br13_093.json,73.61,0.009,1336
br13_094.json,76.24,0.017,1400
br13_095.json,70.06,0.008,1340
br13_096.json,73.36,0.014,1364
br13_097.json,74.83,0.017,1328
br13_098.json,74.38,0.013,1368
br13_099.json,75.89,0.016,1424
br13_100.json,72.52,0.016,1336
br14_001.json,74.72,0.009,1352
br14_002.json,74.07,0.014,1368
br14_003.json,69.94,0.011,1368
br14_004.json,76.30,0.015,1336
br14_005.json,71.85,0.018,1420
br14_006.json,71.13,0.019,1472
br14_007.json,73.54,0.008,1340
br14_008.json,69.28,0.013,1372
br14_009.json,69.88,0.013,1336
br14_010.json,72.54,0.014,1372
br14_011.json,69.60,0.012,1352
br14_012.json,71.77,0.013,1336
br14_013.json,72.22,0.019,1364
br14_014.json,72.85,0.014,1344
br14_015.json,74.56,0.009,1328
br14_016.json,72.41,0.011,1332
br14_017.json,74.86,0.016,1364
br14_018.json,74.19,0.010,1292
br14_019.json,71.13,0.014,1344
br14_020.json,70.39,0.011,1376
br14_021.json,75.68,0.009,1368
br14_022.json,73.81,0.013,1368
br14_023.json,73.08,0.012,1372
br14_024.json,70.06,0.011,1324
br14_025.json,72.95,0.017,1364
br14_026.json,70.49,0.018,1404
br14_027.json,74.40,0.011,1368
br14_028.json,71.59,0.011,1384
br14_029.json,75.03,0.014,1372
br14_030.json,73.18,0.018,1420
br14_031.json,72.95,0.013,1388
br14_032.json,73.35,0.019,1428
br14_033.json,69.75,0.010,1364
br14_034.json,73.51,0.012,1364
br14_035.json,71.27,0.013,1332
br14_036.json,75.58,0.017,1364
br14_037.json,73.64,0.012,1344
br14_038.json,72.70,0.011,1372
br14_039.json,72.57,0.018,1412
br14_040.json,74.42,0.011,1372
br14_041.json,74.64,0.011,1384
br14_042.json,74.33,0.012,1336
br14_043.json,72.25,0.017,1404
br14_044.json,70.60,0.014,1444
br14_045.json,74.23,0.011,1364
br14_046.json,73.42,0.007,1356
br14_047.json,73.22,0.005,1380
br14_048.json,74.77,0.008,1352
br14_049.json,74.21,0.012,1336
br14_050.json,71.88,0.020,1408
br14_051.json,74.40,0.015,1460
br14_052.json,73.39,0.007,1352
br14_053.json,73.05,0.012,1408
br14_054.json,72.90,0.021,1424
br14_055.json,75.07,0.011,1368
br14_056.json,76.79,0.011,1364
br14_057.json,75.47,0.017,1340
br14_058.json,75.35,0.012,1320
br14_059.json,73.65,0.013,1376
br14_060.json,72.10,0.021,1416
br14_061.json,73.16,0.011,1324
br14_062.json,72.81,0.017,1388
br14_063.json,74.12,0.011,1348
br14_064.json,72.09,0.013,1376
br14_065.json,71.06,0.015,1356
br14_066.json,78.20,0.013,1376
br14_067.json,70.63,0.010,1320
br14_068.json,74.33,0.009,1332
br14_069.json,73.60,0.018,1396
br14_070.json,67.60,0.009,1352
br14_071.json,74.45,0.012,1412
br14_072.json,73.69,0.011,1332
br14_073.json,75.52,0.012,1408
br14_074.json,70.53,0.012,1332
br14_075.json,74.51,0.017,1404
br14_076.json,74.65,0.017,1372
br14_077.json,73.78,0.017,1464
br14_078.json,72.14,0.017,1416
br14_079.json,73.11,0.019,1444
br14_080.json,70.51,0.014,1400
br14_081.json,68.61,0.007,1356
br14_082.json,74.05,0.010,1348
br14_083.json,73.12,0.008,1372
br14_084.json,72.12,0.011,1376
br14_085.json,74.36,0.011,1460
br14_086.json,74.63,0.007,1360
br14_087.json,72.84,0.015,1416
br14_088.json,68.66,0.012,1356
br14_089.json,72.14,0.012,1320
br14_090.json,76.40,0.015,1368
br14_091.json,73.98,0.012,1356
br14_092.json,76.85,0.017,1376
br14_093.json,73.78,0.008,1336
br14_094.json,75.37,0.016,1376
br14_095.json,73.83,0.010,1408
br14_096.json,75.36,0.006,1388
br14_097.json,69.23,0.005,1372
br14_098.json,69.76,0.011,1388
br14_099.json,74.07,0.020,1420
br14_100.json,72.68,0.014,1348
br15_001.json,72.43,0.013,1388
br15_002.json,72.18,0.012,1408
br15_003.json,68.91,0.011,1412
br15_004.json,73.43,0.013,1416
br15_005.json,71.53,0.015,1416
br15_006.json,72.76,0.013,1444
br15_007.json,72.87,0.012,1412
br15_008.json,72.39,0.014,1400
br15_009.json,73.54,0.012,1356
br15_010.json,69.82,0.014,1420
br15_011.json,69.33,0.012,1392
br15_012.json,71.49,0.007,1340
br15_013.json,70.83,0.014,1368
br15_014.json,72.92,0.011,1384
br15_015.json,73.32,0.015,1392
br15_016.json,70.23,0.011,1364
br15_017.json,72.61,0.010,1380
br15_018.json,72.06,0.010,1368
br15_019.json,72.71,0.012,1372
br15_020.json,68.50,0.015,1376
br15_021.json,71.13,0.012,1380
br15_022.json,73.68,0.013,1388
br15_023.json,73.92,0.013,1372
br15_024.json,69.89,0.012,1368
br15_025.json,73.86,0.020,1392
br15_026.json,70.14,0.018,1404
br15_027.json,71.44,0.008,1384
br15_028.json,68.44,0.013,1376
br15_029.json,70.93,0.012,1392
br15_030.json,71.15,0.016,1400
br15_031.json,69.63,0.013,1368
br15_032.json,70.59,0.016,1420
br15_033.json,71.21,0.014,1376
br15_034.json,73.43,0.014,1396
br15_035.json,74.34,0.014,1396
br15_036.json,71.21,0.011,1388
br15_037.json,72.66,0.010,1392
br15_038.json,72.63,0.016,1356
br15_039.json,70.24,0.014,1392
br15_040.json,72.20,0.013,1372
br15_041.json,68.16,0.016,1376
br15_042.json,72.99,0.011,1376
br15_043.json,73.40,0.014,1376
br15_044.json,76.54,0.018,1432
br15_045.json,72.41,0.011,1392
br15_046.json,74.28,0.012,1376
br15_047.json,72.23,0.018,1376
br15_048.json,73.23,0.011,1376
br15_049.json,72.69,0.013,1368
br15_050.json,72.71,0.018,1404
